URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,HasSuspiciousWord,NoOfSuspiciousWords,HasBrandName,NoOfHyphens,NoOfDots,PathLength,HasLoginKeyword,HasVerifyKeyword,HasAccountKeyword,label
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
61,11,0,2,0,0,0,0.0,46,0.7540983606557377,3,0.0491803278688524,0,0,0,0,0.1967213114754098,1,1,1,0,1,1,38,1,0,0,0
34,22,0,4,2,0,0,0.0,26,0.7647058823529411,0,0.0,0,0,0,0,0.2352941176470588,0,0,0,1,1,3,5,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
37,16,0,4,0,0,0,0.0,30,0.8108108108108109,0,0.0,0,0,0,0,0.1891891891891892,0,0,0,0,2,1,14,0,0,0,0
26,17,0,3,0,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,1,1,0,0,0,0
32,23,0,4,1,0,0,0.0,19,0.59375,6,0.1875,0,0,0,0,0.21875,1,0,0,0,1,2,1,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
23,16,0,3,0,0,0,0.0,19,0.8260869565217391,0,0.0,0,0,0,0,0.1739130434782608,0,0,0,0,0,1,0,0,0,0,0
36,28,0,3,1,0,0,0.0,31,0.8611111111111112,0,0.0,0,0,0,0,0.1388888888888889,1,0,0,0,0,2,0,0,0,0,1
56,47,0,2,2,0,0,0.0,22,0.3928571428571428,23,0.4107142857142857,0,0,0,0,0.1964285714285714,1,0,0,0,4,3,1,0,0,0,0
24,17,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,0,0.25,0,0,0,0,0,3,0,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
28,20,0,2,2,0,0,0.0,21,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,1,3,0,0,0,0,1
24,17,0,3,2,0,0,0.0,18,0.75,0,0.0,0,0,0,0,0.25,0,0,0,0,0,3,0,0,0,0,0
30,21,0,3,1,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,1,0,0,0,0
121,10,0,3,0,0,0,0.0,101,0.8347107438016529,0,0.0,1,1,0,1,0.1652892561983471,0,0,0,0,1,3,81,0,0,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
31,22,0,3,1,0,0,0.0,24,0.7741935483870968,1,0.032258064516129,0,0,0,0,0.1935483870967742,1,0,0,0,0,2,1,0,0,0,0
37,12,0,3,0,0,0,0.0,30,0.8108108108108109,0,0.0,0,1,0,0,0.1891891891891892,1,0,0,0,0,1,13,0,0,0,0
125,10,0,3,0,0,0,0.0,105,0.84,0,0.0,1,1,0,1,0.16,0,0,0,0,1,3,81,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
88,22,0,4,1,0,0,0.0,38,0.4318181818181818,41,0.4659090909090909,0,0,0,0,0.1022727272727272,0,0,0,1,1,2,59,0,0,0,0
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
39,30,0,3,1,0,0,0.0,25,0.6410256410256411,6,0.1538461538461538,0,0,0,0,0.2051282051282051,1,0,0,0,2,2,1,0,0,0,0
45,13,0,2,1,0,0,0.0,33,0.7333333333333333,1,0.0222222222222222,1,1,0,1,0.2444444444444444,1,0,0,0,0,3,8,0,0,0,0
71,39,0,3,5,0,0,0.0,55,0.7746478873239436,1,0.0140845070422535,0,0,0,0,0.2112676056338028,1,0,0,0,1,7,24,0,0,0,0
39,30,0,3,1,0,0,0.0,25,0.6410256410256411,6,0.1538461538461538,0,0,0,0,0.2051282051282051,1,0,0,0,2,2,1,0,0,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
46,38,0,4,2,0,0,0.0,25,0.5434782608695652,10,0.217391304347826,0,0,0,0,0.2391304347826087,0,0,0,0,4,3,1,0,0,0,0
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
23,16,0,2,1,0,0,0.0,14,0.6086956521739131,4,0.1739130434782608,0,0,0,0,0.217391304347826,0,0,0,0,0,2,0,0,0,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
32,24,0,3,1,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,1,0,0,0,1,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,1,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,1,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,19,0.7307692307692307,0,0.0,0,0,0,0,0.2692307692307692,1,0,0,0,2,2,0,0,0,0,1
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
37,29,0,2,1,0,0,0.0,31,0.8378378378378378,0,0.0,0,0,0,0,0.1621621621621621,1,0,0,0,1,2,0,0,0,0,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
52,33,0,3,1,0,0,0.0,43,0.8269230769230769,0,0.0,0,0,0,0,0.173076923076923,0,0,0,0,2,3,12,0,0,0,0
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
23,16,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,0,0,0,0,0,2,0,0,0,0,0
24,17,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
47,14,0,2,1,0,0,0.0,32,0.6808510638297872,6,0.1276595744680851,0,0,0,0,0.1914893617021276,0,1,1,0,0,3,26,1,0,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
21,14,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,0,0,0,0,0,2,0,0,0,0,0
40,16,0,3,0,0,0,0.0,34,0.85,0,0.0,0,0,0,0,0.15,1,0,0,0,0,1,16,0,0,0,0
37,29,0,2,1,0,0,0.0,30,0.8108108108108109,0,0.0,0,0,0,0,0.1891891891891892,1,0,0,0,2,2,0,0,0,0,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
36,28,0,3,1,0,0,0.0,31,0.8611111111111112,0,0.0,0,0,0,0,0.1388888888888889,1,0,0,0,0,2,0,0,0,0,1
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
34,26,0,3,1,0,0,0.0,27,0.7941176470588235,0,0.0,0,0,0,0,0.2058823529411764,1,0,0,0,2,2,0,0,0,0,1
25,17,0,2,3,0,0,0.0,18,0.72,0,0.0,0,0,0,0,0.28,1,0,0,0,0,4,0,0,0,0,1
17,10,0,2,1,0,0,0.0,11,0.6470588235294118,1,0.0588235294117647,0,0,0,0,0.2941176470588235,0,0,0,0,0,2,0,0,0,0,0
49,26,0,2,1,0,0,0.0,37,0.7551020408163265,5,0.1020408163265306,0,1,0,0,0.1428571428571428,1,0,0,0,0,2,1,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
98,76,0,3,2,0,0,0.0,79,0.8061224489795918,10,0.1020408163265306,0,0,0,0,0.0918367346938775,1,0,0,0,1,4,14,0,0,0,0
41,32,0,3,1,0,0,0.0,28,0.6829268292682927,6,0.1463414634146341,0,0,0,0,0.1707317073170731,1,0,0,0,1,2,1,0,0,0,0
24,17,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
48,30,0,3,1,0,0,0.0,39,0.8125,1,0.0208333333333333,0,0,0,0,0.1666666666666666,1,0,0,0,2,2,10,0,0,0,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,2,0,0,0.0,23,0.7666666666666667,0,0.0,0,0,0,0,0.2333333333333333,1,0,0,0,1,3,0,0,0,0,0
56,47,0,2,2,0,0,0.0,24,0.4285714285714285,21,0.375,0,0,0,0,0.1964285714285714,1,0,0,0,4,3,1,0,0,0,0
28,20,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
41,32,0,3,1,0,0,0.0,29,0.7073170731707317,3,0.073170731707317,0,0,0,0,0.2195121951219512,1,0,0,0,3,2,1,0,0,0,0
49,40,0,3,2,0,0,0.0,33,0.673469387755102,7,0.1428571428571428,0,0,0,0,0.1836734693877551,1,0,0,0,2,3,1,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
46,36,0,2,2,0,0,0.0,34,0.7391304347826086,2,0.0434782608695652,0,0,0,0,0.217391304347826,0,0,0,0,3,3,3,0,0,0,0
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
28,20,0,2,2,0,0,0.0,21,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,1,3,0,0,0,0,1
25,17,0,3,1,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,1,0,0,0,1,2,0,0,0,0,1
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,2,0,0,0,0,1
18,11,0,2,1,0,0,0.0,12,0.6666666666666666,1,0.0555555555555555,0,0,0,0,0.2777777777777778,0,0,0,0,0,2,0,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
33,25,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,0,0,0,0,0,2,1,0,0,0,0
37,28,0,3,1,0,0,0.0,29,0.7837837837837838,0,0.0,0,0,0,0,0.2162162162162162,1,0,0,0,2,2,1,0,0,0,0
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,0,0,0,0,0,2,0,0,0,0,0
46,32,0,2,1,0,0,0.0,30,0.6521739130434783,6,0.1304347826086956,0,0,0,0,0.217391304347826,1,0,0,0,3,2,6,0,0,0,0
33,24,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,0,2,1,0,0,0,0
27,20,0,2,2,0,0,0.0,14,0.5185185185185185,7,0.2592592592592592,0,0,0,0,0.2222222222222222,0,0,0,0,0,3,0,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
25,17,0,2,1,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,1,0,0,0,1,2,0,0,0,0,1
32,24,0,2,2,0,0,0.0,24,0.75,1,0.03125,0,0,0,0,0.21875,0,1,1,0,0,3,1,1,0,0,0
96,23,0,7,2,0,0,0.0,79,0.8229166666666666,9,0.09375,0,0,0,0,0.0833333333333333,1,0,0,0,0,3,65,0,0,0,0
290,16,0,2,0,0,0,0.0,167,0.5758620689655173,77,0.2655172413793103,11,2,12,1,0.1586206896551724,1,0,0,0,0,14,22,0,0,0,0
43,34,0,3,1,0,0,0.0,34,0.7906976744186046,0,0.0,0,0,0,0,0.2093023255813953,1,0,0,0,3,2,1,0,0,0,0
35,28,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,0,0,0,0,0,2,0,0,0,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
50,31,0,3,4,0,0,0.0,39,0.78,0,0.0,0,0,0,0,0.22,0,0,0,0,0,6,12,0,0,0,0
30,22,0,2,2,0,0,0.0,23,0.7666666666666667,0,0.0,0,0,0,0,0.2333333333333333,1,0,0,0,1,3,0,0,0,0,1
27,19,0,2,1,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,1,0,0,0,1,2,0,0,0,0,1
29,21,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
23,16,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,0,0,0,0,0,2,0,0,0,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
25,18,0,3,1,0,0,0.0,16,0.64,4,0.16,0,0,0,0,0.2,0,0,0,0,0,2,0,0,0,0,0
34,18,0,2,1,0,0,0.0,26,0.7647058823529411,1,0.0294117647058823,0,0,0,0,0.2058823529411764,1,0,0,1,1,2,8,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
35,27,0,2,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,2,0,0,0,0,1
34,26,0,2,2,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,0,0.1764705882352941,1,0,0,0,0,3,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
25,18,0,3,2,0,0,0.0,17,0.68,2,0.08,0,0,0,0,0.24,0,0,0,0,0,3,0,0,0,0,0
57,37,0,2,1,0,0,0.0,48,0.8421052631578947,0,0.0,0,0,0,0,0.1578947368421052,0,0,0,0,2,3,13,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
34,25,0,3,1,0,0,0.0,26,0.7647058823529411,2,0.0588235294117647,0,0,0,0,0.1764705882352941,1,0,0,0,0,2,1,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
35,28,0,3,2,0,0,0.0,27,0.7714285714285715,2,0.0571428571428571,0,0,0,0,0.1714285714285714,0,0,0,0,0,3,0,0,0,0,0
21,13,0,3,1,0,0,0.0,15,0.7142857142857143,1,0.0476190476190476,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
45,38,0,3,3,0,0,0.0,31,0.6888888888888889,5,0.1111111111111111,0,0,0,0,0.2,0,0,0,0,2,4,0,0,0,0,0
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
33,24,0,3,1,0,0,0.0,26,0.7878787878787878,0,0.0,0,0,0,0,0.2121212121212121,1,0,0,0,1,2,1,0,0,0,0
45,36,0,3,1,0,0,0.0,39,0.8666666666666667,0,0.0,0,0,0,0,0.1333333333333333,1,0,0,0,0,2,1,0,0,0,0
46,37,0,3,1,0,0,0.0,23,0.5,15,0.3260869565217391,0,0,0,0,0.1739130434782608,1,0,0,1,2,2,1,0,0,0,0
29,21,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,0,0.2727272727272727,1,0,0,0,0,3,0,0,0,0,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
21,13,0,2,2,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,0,0.2857142857142857,1,0,0,0,0,3,0,0,0,0,1
33,24,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,0,2,1,0,0,0,0
30,22,0,2,2,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,3,0,0,0,0,1
37,28,0,3,1,0,0,0.0,25,0.6756756756756757,5,0.1351351351351351,0,0,0,0,0.1891891891891892,1,0,0,0,1,2,1,0,0,0,0
22,14,0,2,1,0,0,0.0,15,0.6818181818181818,1,0.0454545454545454,0,0,0,0,0.2727272727272727,1,0,0,0,1,2,0,0,0,0,1
30,22,0,2,1,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,1,2,0,0,0,0,1
21,13,0,2,2,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,0,0.2857142857142857,1,0,0,0,0,3,0,0,0,0,1
18,10,0,3,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,0,0.2777777777777778,1,0,0,0,0,2,0,0,0,0,1
28,20,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
36,28,0,2,2,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,3,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
48,41,0,2,1,0,0,0.0,28,0.5833333333333334,15,0.3125,0,0,0,0,0.1041666666666666,0,0,0,0,0,2,0,0,0,0,0
38,30,0,3,1,0,0,0.0,33,0.868421052631579,0,0.0,0,0,0,0,0.131578947368421,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
25,17,0,3,1,0,0,0.0,18,0.72,2,0.08,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
20,13,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,0,0,0,0,0,2,0,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
37,29,0,3,1,0,0,0.0,32,0.8648648648648649,0,0.0,0,0,0,0,0.1351351351351351,1,0,0,0,0,2,0,0,0,0,1
36,28,0,2,3,0,0,0.0,29,0.8055555555555556,0,0.0,0,0,0,0,0.1944444444444444,1,0,0,0,0,4,0,0,0,0,1
45,36,0,3,1,0,0,0.0,36,0.8,3,0.0666666666666666,0,0,0,0,0.1333333333333333,1,0,0,0,0,2,1,0,0,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
36,28,0,3,1,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,1,2,0,0,0,0,1
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,0,0,0,0,0,2,0,0,0,0,0
38,29,0,2,2,0,0,0.0,28,0.7368421052631579,2,0.0526315789473684,0,0,0,0,0.2105263157894736,1,0,0,0,1,3,1,0,0,0,0
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
30,23,0,3,2,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,0,0,0,0,0,3,0,0,0,0,0
31,23,0,2,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
43,34,0,3,1,0,0,0.0,33,0.7674418604651163,4,0.0930232558139534,0,0,0,0,0.1395348837209302,1,1,1,0,0,2,1,0,1,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
47,38,0,3,2,0,0,0.0,34,0.723404255319149,4,0.0851063829787234,0,0,0,0,0.1914893617021276,1,0,0,0,2,3,1,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
26,18,0,6,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,1,2,0,0,0,0,1
61,30,0,3,0,0,0,0.0,47,0.7704918032786885,4,0.0655737704918032,1,1,0,0,0.1639344262295081,0,1,1,0,1,2,16,1,0,0,0
24,17,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
34,25,0,3,1,0,0,0.0,26,0.7647058823529411,2,0.0588235294117647,0,0,0,0,0.1764705882352941,1,0,0,0,0,2,1,0,0,0,0
27,17,0,7,0,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,0,0,0,0,0,1,3,0,0,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
21,13,0,2,2,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,0,0.2857142857142857,1,0,0,0,0,3,0,0,0,0,1
27,20,0,2,1,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,0,0,0,0,1,2,0,0,0,0,0
17,10,0,2,1,0,0,0.0,12,0.7058823529411765,0,0.0,0,0,0,0,0.2941176470588235,0,0,0,0,0,2,0,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
45,14,0,2,1,0,0,0.0,32,0.7111111111111111,3,0.0666666666666666,0,0,0,0,0.2222222222222222,1,0,0,0,1,3,23,0,0,0,0
93,20,0,5,1,0,0,0.0,74,0.7956989247311828,12,0.1290322580645161,0,0,0,0,0.075268817204301,1,0,0,0,0,2,65,0,0,0,0
